Name,Time
Z3/p-->p/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/0/numPlain/0/Compression/0/VCore_Total/1024/VCorePlain/0/VCoreVar/0/Variants/1.0,118.99854899
Z3/v-->p/V1/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.3847157971014493e-4
Z3/v-->p/V2/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.56772528e-4
Z3/v-->p/V3/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.203769144736842e-4
Z3/v-->p/V4/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.2377407236842106e-4
Z3/v-->p/V5/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.6880384033613447e-4
Z3/v-->p/V6/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.721009923664122e-4
Z3/v-->p/V7/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.3793025694444447e-4
Z3/v-->p/V8/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.4233435507246378e-4
Z3/v-->p/V9/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.2823394078947366e-4
Z3/v-->p/V10/Chc/0/numPlain/0/Compression/0/VCore_Total/1/VCorePlain/0/VCoreVar/0/Variants/1,2.3717079861111111e-4
Z3/v-->p/V1/Chc/558/numPlain/558/Compression/0.78768235/VCore_Total/2890/VCorePlain/2332/VCoreVar/558/Variants/2,8.956745366666667e-2
Z3/v-->p/V1*V2/Chc/1322/numPlain/1322/Compression/0.4616535/VCore_Total/3515/VCorePlain/2202/VCoreVar/1313/Variants/4,0.25232699399999997
Z3/v-->p/V1*V2*V3/Chc/1400/numPlain/1400/Compression/0.23948032/VCore_Total/3532/VCorePlain/2157/VCoreVar/1375/Variants/8,0.538038488
Z3/v-->p/V1*V2*V3*V4/Chc/1478/numPlain/1478/Compression/0.12483662/VCore_Total/3580/VCorePlain/2135/VCoreVar/1445/Variants/16,1.024603859
Z3/v-->p/V1*V2*V3*V4*V5/Chc/2159/numPlain/2159/Compression/6.726688e-2/VCore_Total/3588/VCorePlain/1827/VCoreVar/1761/Variants/32,2.568200603333333
Z3/v-->p/V1*V2*V3*V4*V5*V6/Chc/2827/numPlain/2827/Compression/3.424053e-2/VCore_Total/4020/VCorePlain/1716/VCoreVar/2304/Variants/64,5.976198686333333
Z3/v-->p/V1*V2*V3*V4*V5*V6*V7/Chc/3248/numPlain/3248/Compression/1.7480673e-2/VCore_Total/4135/VCorePlain/1560/VCoreVar/2575/Variants/128,13.107357252666667
Z3/v-->p/V1*V2*V3*V4*V5*V6*V7*V8/Chc/3633/numPlain/3633/Compression/8.891835e-3/VCore_Total/4392/VCorePlain/1498/VCoreVar/2894/Variants/256,27.61453708566667
Z3/v-->p/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/3752/numPlain/3752/Compression/4.50614e-3/VCore_Total/4419/VCorePlain/1461/VCoreVar/2958/Variants/512,56.524804288333335
Z3/v-->p/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/3809/numPlain/3809/Compression/2.245556e-3/VCore_Total/4456/VCorePlain/1441/VCoreVar/3015/Variants/1024,116.96331175833335
